"subjects" "actnames" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
8 "WALKING_DOWNSTAIRS" 0.283484089210526 -0.0211058675052632 -0.107598135789474 0.0241393485263158 0.343826271631579 0.133717039131579 0.914023499473684 -0.187610245 -0.141817933281579 -0.945766561578947 -0.941580933947368 -0.897190011578947 0.118938087026316 -0.0380193847 -0.0394356149736842 0.250143724157895 0.288140717921053 -0.0135136280789474 -0.121189626868421 -0.0500760179210526 0.114143856013158 -0.258430884473684 0.02431312055 -0.129565242868421 -0.0349283513394737 -0.0534969684894737 -0.0867903303289474 -0.267887900486842 -0.0704526498657895 -0.189604445605263 0.176599312342105 0.131337865368421 0.176599312342105 0.131337865368421 0.262628491321053 0.253408255042105 0.0993429727947368 -0.0466291866552632 -0.126189142526316 -0.157484864105263 0.136590197973684 0.388412780947368 0.159589755744737 -0.0260463255 0.232184077210526 0.0214914835736842 0.214841404921053 0.220639687894737 0.0586096876184211 0.172658982657895 0.273943792421053 -0.0846674183157895 -0.130740445921053 0.116090878078947 0.0277498062026316 -0.302735101763158 -0.0461356324473684 -0.268253407684211 0.301626757578947 -0.156141092684211 0.331528459078947 0.134734727868421 -0.000362732263157894 -0.255590312894737 -0.125179585157895 -0.262984472236842
8 "WALKING_UPSTAIRS" 0.258880151560976 -0.0282415137317073 -0.11512211902439 -0.171712174634146 0.348768732926829 0.12118727804878 0.860368720487805 -0.291341493414634 -0.192306961136585 -0.926673287073171 -0.931032067804878 -0.876168930731707 0.0813816787439024 0.0141205912439024 -0.0674583936341463 -0.186618896 -0.0123501107365854 -0.447518178121951 0.192704475731707 -0.204205356097561 -0.0724546024097561 -0.367428365756098 -0.0666980869756097 0.337526476463415 -0.155445674756098 -0.0279195769756098 -0.0534090365365854 -0.405070691707317 -0.424675672439024 -0.430366657317073 0.121026630097561 -0.227200255195122 0.121026630097561 -0.227200255195122 -0.141494615173171 -0.228296363902439 0.16644799097561 -0.109327925787805 -0.400664014390244 -0.493975031707317 -0.166411064168293 0.263431399878049 -0.0729496928292683 -0.175284991390244 0.305401459512195 0.133766193341463 -0.200277249897561 -0.0257952596634146 -0.386655802682927 -0.247336617219512 -0.0700821466878049 -0.508248315853658 -0.240260762902439 -0.113162143243902 0.165974185741463 -0.409955579317073 -0.0478802515219512 0.263202879404878 -0.130264519782927 -0.40928285097561 -0.131850567704878 -0.379266497829268 -0.229610954804878 -0.183325647121951 -0.46327057804878 -0.57573329097561
9 "LAYING" 0.2591955376 -0.020526821592 -0.10754972204 -0.94233309 -0.916292776 -0.9407072846 -0.580252835 -0.1191541968 0.9578730408 -0.9218210634 -0.969994488 -0.9712046904 0.08807344766 0.011561732696 -0.00705367786 -0.9647404694 -0.9639966792 -0.9585624546 -0.01363203608 -0.15890291984 0.101275010582 -0.9422465092 -0.9266185316 -0.961595371 -0.10384667984 -0.027552256892 -0.05694904742 -0.945329034 -0.9621702422 -0.9770761598 -0.9308684374 -0.91512680016 -0.9308684374 -0.91512680016 -0.9633745482 -0.9550268058 -0.9071251008 -0.8985578736 -0.9645248186 -0.9528015606 -0.9468654942 -0.934366598 -0.9459190004 -0.9409810272 -0.9128367502 -0.9419711646 -0.9643040644 -0.9640828052 -0.9559092152 -0.9686013032 -0.9666341356 -0.9597147172 -0.9302979208 -0.9345796596 -0.9598150088 -0.9463891506 -0.9231319366 -0.9656863114 -0.9266042956 -0.921929738 -0.9543205854 -0.9550947122 -0.918605335 -0.9034005806 -0.9558062548 -0.9522904696
9 "SITTING" 0.24832674354 -0.027016776972 -0.07537846886 -0.9572277914 -0.875141405 -0.83200187268 0.9163245106 -0.041425822866 0.08526309908 -0.9552804062 -0.94645197 -0.88585411242 0.07700500644 0.009817397274 -0.008674672688 -0.9645358564 -0.9567775448 -0.9618894376 -0.04232887672 -0.04142711812 0.08079192859 -0.9590200492 -0.9191882264 -0.9301768338 -0.0930708107 -0.0466634415 -0.05284149 -0.9645323452 -0.9719274472 -0.9687388914 -0.8933617176 -0.8637564342 -0.8933617176 -0.8637564342 -0.964383757 -0.9517802432 -0.9032355368 -0.9066063206 -0.9733641366 -0.9663610734 -0.959413594 -0.911683219 -0.8922013438 -0.956903459 -0.86761360746 -0.81800183482 -0.9655962396 -0.9580073906 -0.9575269752 -0.9666604036 -0.9585229866 -0.9649413418 -0.950315237 -0.9396930078 -0.940312313 -0.9618360162 -0.910583361 -0.9341874784 -0.8977181972 -0.8691725114 -0.9530504408 -0.9493949814 -0.9344377378 -0.9064712292 -0.9683155878 -0.9659970148
9 "STANDING" 0.282310058888889 -0.0200454953155556 -0.0952747473111111 -0.975741250888889 -0.938635759555556 -0.919295806222222 0.961323503333333 -0.01038381664 0.00914769391111111 -0.989103158888889 -0.972573867333333 -0.932245295777778 0.0760032053111111 0.0130699795777778 -0.00470078558888889 -0.969973398 -0.963849332222222 -0.970584265777778 -0.0291831363911111 -0.0608101583177778 0.0992409330666667 -0.921990612222222 -0.946046638444444 -0.939889738 -0.095897704 -0.0419199574933333 -0.0575743123044444 -0.949105691333333 -0.975036529111111 -0.969726483333333 -0.945167484222222 -0.936105010222222 -0.945167484222222 -0.936105010222222 -0.969524579555556 -0.963764177777778 -0.921030224444444 -0.908291403111111 -0.969824044666667 -0.965287050888889 -0.971662692 -0.944849431555556 -0.941686875333333 -0.977579248222222 -0.938790016888889 -0.913896831555556 -0.971313768666667 -0.962624298888889 -0.967129199111111 -0.971278823777778 -0.968234578888889 -0.972588747555556 -0.916974436888889 -0.954514300888889 -0.941510335777778 -0.924738577111111 -0.941950577555556 -0.944942813111111 -0.946330171555556 -0.940265545111111 -0.963242884666667 -0.963593160222222 -0.929769067111111 -0.910909660222222 -0.967491628444444 -0.964770798666667
9 "WALKING" 0.278502842307692 -0.0180891972680769 -0.110820512 -0.238353564807692 -0.201696958538462 -0.0579636473192308 0.951867079615385 -0.0314341733846154 -0.115856121698077 -0.980971972115385 -0.971242421346154 -0.955523995384615 0.0704357267923077 0.0212255899442308 0.00414762638461538 -0.206733787076923 -0.2769299325 -0.409764527884615 -0.0808360614019231 -0.0625598713826923 0.111629780326923 -0.476163503653846 -0.467054167307692 -0.265683523461538 -0.0809204097865385 -0.0356283437884615 -0.0633406623365385 -0.526985310769231 -0.549200228461538 -0.457881494615385 -0.0980840494605769 -0.37942877 -0.0980840494605769 -0.37942877 -0.203733614865385 -0.317113488076923 -0.294542265288462 -0.489725811730769 -0.510253993461538 -0.599866472115385 -0.294711161923077 -0.257677616346154 -0.250806261538462 -0.218019976653846 -0.22397255825 -0.0337965262576923 -0.314265399615385 -0.367706591923077 -0.399541245 -0.170228341019231 -0.228380473096154 -0.419104364807692 -0.383676119230769 -0.436905860769231 -0.24022251375 -0.507404511923077 -0.490990335 -0.342367223461538 -0.318801024807692 -0.513891952307692 -0.316870715 -0.322337538461538 -0.5137974825 -0.562714526538462 -0.602581618461538 -0.624351921153846
9 "WALKING_DOWNSTAIRS" 0.295923443809524 -0.0203994269411905 -0.0910278797285714 0.2133922715 -0.208310704785714 -0.00771530011904762 0.938417772619048 -0.0352304645285714 -0.0822761735142857 -0.952141220952381 -0.936306557619048 -0.876641298571429 0.130193044428571 -0.020686596547619 0.00262568873809524 0.0176233432214286 -0.3094424725 -0.359513363714286 -0.0916383001547619 -0.0712598847404762 0.116804401404762 -0.396429197238095 -0.340765233619048 -0.279685149954762 -0.0945912026904762 -0.0597608325 -0.0678080589452381 -0.509669314523809 -0.44860245 -0.417239551190476 0.14588635602381 0.265120132078571 0.14588635602381 0.265120132078571 -0.162376089395238 0.0399078164047619 -0.168921400738095 -0.322331465 -0.469028433095238 -0.45585542547619 0.103128506119048 -0.183120457571429 -0.103705822633333 0.250488759107143 -0.27356138347619 -0.0349494931904762 -0.0645354343095238 -0.313643042761905 -0.293677789833333 0.00938224195238095 -0.355981820238095 -0.425377408095238 -0.325042891142857 -0.312512195690476 -0.25068658625 -0.423558773238095 -0.364282567619048 -0.356561471190476 0.222203941714286 0.0888671671666667 0.00716877881904762 0.0705526138333333 -0.347540226666667 -0.424170738809524 -0.463172053095238 -0.485158906428571
9 "WALKING_UPSTAIRS" 0.262436474897959 -0.0195101100969388 -0.125219002938775 -0.36144437755102 -0.30220620422449 -0.253434082734694 0.902647777959184 -0.0377947819795918 -0.266009866326531 -0.95438355755102 -0.901317321428571 -0.894071077755102 0.0692266249938776 0.00126612283673469 0.00766046642857143 -0.335291643265306 -0.586147012244898 -0.647296001428571 -0.163967190306122 -0.0412587918306122 0.145694625265306 -0.343976630122449 -0.400859067346939 -0.138176481257143 -0.0684689591571429 -0.0302797458591837 -0.0236327915306122 -0.660419532653061 -0.708604774489796 -0.657114199387755 -0.260727581428571 -0.400222036938776 -0.260727581428571 -0.400222036938776 -0.440667538979592 -0.445485397142857 -0.0833234481428571 -0.425839761632653 -0.672840562653061 -0.748651257959184 -0.342735952244898 -0.405022798571429 -0.384710423 -0.369815778367347 -0.297641061326531 -0.244081809653061 -0.402044750204082 -0.60849859244898 -0.615125709387755 -0.327421990612245 -0.590112915306122 -0.677831083469388 -0.313941632959184 -0.499159202653061 -0.327698671387755 -0.361626375061224 -0.352033092632653 -0.165554554977551 -0.372890348163265 -0.509929461836735 -0.419533108979592 -0.48493575122449 -0.531482694285714 -0.456841324387755 -0.734159449591837 -0.78778159244898
10 "LAYING" 0.280230573965517 -0.024294484112069 -0.117168643017241 -0.968283683793103 -0.946454302931034 -0.959471486034483 -0.453069737586207 -0.139297679827586 -0.0311216243103448 -0.954531942241379 -0.96670115637931 -0.963045643465517 0.0738150644827586 0.0156989970482759 0.00716689588793103 -0.978007466551724 -0.966930794482759 -0.976256663965517 -0.0195559373068966 -0.0770325650189655 0.104720478344828 -0.961713200172414 -0.953660207931034 -0.971940597241379 -0.100308254034483 -0.0388797920051724 -0.0590744912068966 -0.965900577758621 -0.966621041724138 -0.983949302586207 -0.956781819137931 -0.940301654827586 -0.956781819137931 -0.940301654827586 -0.976234434310345 -0.96755698137931 -0.937590999655172 -0.927471166034483 -0.970830849482759 -0.95963293137931 -0.96918421 -0.95434185 -0.964300845517241 -0.967968039310345 -0.946229148603448 -0.959813668327586 -0.979014668793104 -0.968039172758621 -0.972592213793103 -0.978904362758621 -0.968120693448276 -0.978582339310345 -0.953793910517241 -0.954670034310345 -0.969755776034483 -0.96454456637931 -0.953453497758621 -0.97529879637931 -0.950848109827586 -0.944304974310345 -0.968561121206897 -0.965377553103448 -0.937692643275862 -0.933701315344828 -0.960976820344828 -0.960772873965517
10 "SITTING" 0.270612056111111 -0.0150426820444444 -0.104253238425926 -0.982901824259259 -0.917979531074074 -0.967826980925926 0.791887198333333 -0.0412607761111111 0.202534573074074 -0.973128354444444 -0.935690006111111 -0.966898520740741 0.0775372504444444 0.00897875457407407 -0.00499566428888889 -0.988946414259259 -0.980756790555556 -0.988255802222222 -0.0432432177037037 -0.0679993598888889 0.0745958870185185 -0.988873097592593 -0.984373303518518 -0.960445963703704 -0.0931555027407407 -0.0411216539259259 -0.0489411915074074 -0.992326656851852 -0.992584493703704 -0.990259813333333 -0.960757198703704 -0.939669592222222 -0.960757198703704 -0.939669592222222 -0.988054237222222 -0.985209855 -0.944202043703704 -0.963064579074074 -0.993707487407407 -0.991696195925926 -0.984943145555556 -0.940450199814815 -0.97464465537037 -0.982242427777778 -0.912838062092593 -0.966121041851852 -0.989365013518519 -0.980962855 -0.986056766666667 -0.989550918518519 -0.982045591851852 -0.98911086037037 -0.986477364259259 -0.986179214814815 -0.965395468703704 -0.989712361296296 -0.983579646296296 -0.962418560555556 -0.955281012037037 -0.941511952592593 -0.985900800925926 -0.983266743148148 -0.974459732962963 -0.962459954444444 -0.992191529074074 -0.991409101111111
10 "STANDING" 0.276650300227273 -0.0155418604545455 -0.107964082886364 -0.978403481818182 -0.919561845 -0.941271440227273 0.954008782954545 -0.0431597821363636 0.0346980211840909 -0.991259482727273 -0.975410723863636 -0.959579657272727 0.0809784391363636 0.0119007631659091 -0.00485841030909091 -0.964311490227273 -0.941328663863636 -0.976430600454545 -0.0281854327886364 -0.0876820484545455 0.103251560659091 -0.92989506 -0.958861165681818 -0.953681099090909 -0.104753832522727 -0.0371593001363636 -0.0584162546136364 -0.950367546818182 -0.976445017272727 -0.96905103 -0.95198891 -0.937264539090909 -0.95198891 -0.937264539090909 -0.965163819090909 -0.952058212727273 -0.929787259772727 -0.920486811818182 -0.971637662727273 -0.96440941 -0.970099815227273 -0.923378745454545 -0.955272385227273 -0.982949247045454 -0.921860475681818 -0.938098684090909 -0.963565166590909 -0.942187760909091 -0.972241512272727 -0.968612136590909 -0.944847394090909 -0.979428729772727 -0.924005913636364 -0.960323802727273 -0.950915730454545 -0.932273942954545 -0.958399858409091 -0.958901256818182 -0.940110168181818 -0.945048243636364 -0.951633688181818 -0.952105962272727 -0.937786742954545 -0.922961550909091 -0.965614080454545 -0.965055815454545
10 "WALKING" 0.278574075849057 -0.017022351290566 -0.109057511792453 -0.178709735150943 -0.0227431672641509 -0.395645073018868 0.963092148301887 -0.0838277008867925 0.0549276243207547 -0.974435160377358 -0.971114722075472 -0.95786272490566 0.0857943789660377 0.00408248688679245 -0.0162953210188679 -0.0521991016226415 0.0750804952830189 -0.511662906792453 0.0106894981358491 -0.0819540784062264 0.0986695744188679 -0.414205473773585 -0.250853319245283 -0.17452486690566 -0.122709563773585 -0.0519204984150943 -0.0611262928113208 -0.366063720566038 -0.509683327924528 -0.32907949509434 -0.1274009129 -0.185602395313208 -0.1274009129 -0.185602395313208 -0.13262499331717 0.0376083373622641 -0.156458730792453 -0.402025134528302 -0.440363633584906 -0.50102792 -0.114190001943396 0.0533911915283019 -0.412182722830189 -0.206366498207547 -0.129775707732075 -0.435304217169811 -0.107941108037736 0.0309052012660377 -0.464020507358491 -0.0791518269735849 0.0484867672264151 -0.558512650754717 -0.27791378 -0.345209036415094 -0.108530030015094 -0.458292932075472 -0.20439282145283 -0.273292866981132 -0.0930237434528302 -0.370471946792453 0.020518953654717 0.0502087639584906 -0.412616909056604 -0.499759795849057 -0.51506533509434 -0.517675796226415
10 "WALKING_DOWNSTAIRS" 0.290401596157895 -0.0200050769657895 -0.110848597878947 0.29573355 0.00407915247368421 -0.183557562294737 0.939807420789474 -0.0646160755789474 0.0418715409710526 -0.939267613947368 -0.937003822631579 -0.902085221842105 0.100959388526316 0.0107824902368421 0.000152616621052631 0.223275807421053 -0.105020355326316 -0.318188418605263 -0.124839596657895 -0.10674253915 0.0724433685736842 -0.304745376236842 -0.311407522631579 -0.0353021821342105 -0.0643763987894737 -0.0489378052368421 -0.0720413112105263 -0.41698614 -0.471650976842105 -0.227137390210526 0.250843771763158 0.156998205605263 0.250843771763158 0.156998205605263 0.0507010230473684 0.110877230394737 -0.02384680485 -0.280382850263158 -0.401854311842105 -0.494105754210526 0.215665272578947 0.00904660386842105 -0.157728356636842 0.324957742894737 -0.0633337707342105 -0.268686171315789 0.181419131802632 -0.119504296960526 -0.240679034894737 0.156912677368421 -0.153355803789474 -0.396147932631579 -0.214350280473684 -0.272495711131579 0.0391366814315789 -0.3395143565 -0.343237002894737 -0.150391637789474 0.220115702315789 -0.0616742828684211 0.156978046 0.0380266697368421 -0.312347510026316 -0.3877801055 -0.484196481578947 -0.544988518947368
10 "WALKING_UPSTAIRS" 0.267121853191489 -0.0143854919404255 -0.118180421212766 -0.161591923957447 -0.00555287778723404 -0.0738744927021277 0.93186102787234 -0.0565670285106383 0.0227527701442553 -0.959216071914894 -0.937039417446809 -0.86474583893617 0.0648829311914894 0.026631428106383 -0.0513375844255319 -0.187220175446809 -0.177803081468085 -0.60752047893617 0.0733447165744681 -0.0954600208085106 0.0879664179361702 -0.308534706206383 0.0411724668510638 -0.320509332489362 -0.157212538914894 -0.0372348529744681 -0.0365021735106383 -0.427291342978723 -0.604629059148936 -0.482244798085106 -0.026662329287234 -0.211537481916596 -0.026662329287234 -0.211537481916596 -0.262038040106383 -0.226010197255319 0.0438573847021277 -0.113062673691489 -0.523462966382979 -0.618272356595745 -0.139410791042553 -0.0390688224851064 -0.301206407234043 -0.171957349574468 -0.0516284696319149 -0.0342347227425532 -0.201214321531915 -0.206872837723404 -0.553230666382979 -0.247598320431915 -0.202796128738298 -0.662894134680851 -0.218524715210638 -0.23585898493617 -0.262763366765957 -0.341301619638298 0.171735784829787 -0.403822082978723 -0.166866721978723 -0.361437533617021 -0.153553146957447 -0.334365045319149 -0.265371687234043 -0.166969376914894 -0.600582998723404 -0.671290560638298
11 "LAYING" 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.98477733 -0.972196873859649 -0.971311176842105 -0.134832031403509 0.943017941403509 0.112620189964912 -0.97956560245614 -0.990765579649123 -0.984192606315789 0.0766645337017544 0.0122193853719298 0.00277690499473684 -0.985259108596491 -0.972777455263158 -0.982111784210526 -0.0191743840192982 -0.0415599898210526 0.152019015929825 -0.980836884561403 -0.982442644035088 -0.959897432807018 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 -0.981724838421053 -0.990845724736842 -0.986549063333333 -0.980621180175439 -0.972891829473684 -0.980621180175439 -0.972891829473684 -0.983330628421053 -0.976504858596491 -0.952523752105263 -0.954713182807018 -0.990641248245614 -0.984476476666667 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.985322211929825 -0.973589287368421 -0.971668077017544 -0.984884874385965 -0.973882496666667 -0.979564844210526 -0.987122678245614 -0.973486716315789 -0.983302949122807 -0.97618747122807 -0.982640271929825 -0.961434420701754 -0.982424585438596 -0.982660631754386 -0.963183902982456 -0.973994004561404 -0.976037695614035 -0.976940774561403 -0.975126531403509 -0.967093356491228 -0.954849053508772 -0.985978837192982 -0.983569468245614
11 "SITTING" 0.27659019754717 -0.0149195615132075 -0.112840218245283 -0.982796562641509 -0.921402119056604 -0.968370181698113 0.871963798867925 0.213716305924528 0.188531695924528 -0.988069341320755 -0.949792571509434 -0.971661610943396 0.0761777323962264 -0.00021383859245283 0.00833400756037736 -0.980335163396226 -0.966766643207547 -0.983441609056604 -0.0399984916415094 -0.0755284476981132 0.0761739418490566 -0.98816491245283 -0.982249039433962 -0.952844312830189 -0.0948423470943396 -0.039281304754717 -0.0505395464169811 -0.990501518113208 -0.988554820754717 -0.98101604509434 -0.961970762830189 -0.944581827358491 -0.961970762830189 -0.944581827358491 -0.979355635849057 -0.974511726981132 -0.951884472641509 -0.959964488490566 -0.989519031320755 -0.986256665471698 -0.981481453773585 -0.934503182641509 -0.972855110943396 -0.983389810943396 -0.920047160943396 -0.967884391132075 -0.980831750566038 -0.967454617358491 -0.981124860943396 -0.981607941698113 -0.968421476415094 -0.984349606037736 -0.98510687490566 -0.982636644528302 -0.954453820566038 -0.989189512830189 -0.982137919622642 -0.95680276754717 -0.953066009811321 -0.948521985660377 -0.975315331320755 -0.97228913490566 -0.969799951886792 -0.960711242641509 -0.987255971698113 -0.985607230188679
11 "STANDING" 0.277715563191489 -0.0171990887808511 -0.108686630851064 -0.994978877659574 -0.964173332978723 -0.986382711914894 0.956464534680851 -0.173082705744681 0.127198423404255 -0.99452939787234 -0.981047829787234 -0.989433251702128 0.0760097721489362 0.0124130967425532 -0.000745916259574468 -0.992527403191489 -0.979428279574468 -0.990132990212766 -0.0293141521489362 -0.0765465048723404 0.0810588217234043 -0.980242495106383 -0.994210473404255 -0.980636665957447 -0.099519356 -0.0395992141489362 -0.0524732751489362 -0.986690403617021 -0.995571631276596 -0.990663218723404 -0.984853837446809 -0.980305369361702 -0.984853837446809 -0.980305369361702 -0.989242378085106 -0.988853961489362 -0.979978010851064 -0.977071437021277 -0.993428184255319 -0.992579165531915 -0.993808051702128 -0.968703072765957 -0.987669785319149 -0.995573761276596 -0.963506789574468 -0.985958517659574 -0.99238545 -0.979287024042553 -0.988460786382979 -0.993414563404255 -0.981185822765957 -0.990378149361702 -0.978301718297872 -0.994025488297872 -0.980762969361702 -0.981009114255319 -0.994353085957447 -0.982308781702128 -0.982255413404255 -0.981503971489362 -0.988636594680851 -0.988021230638298 -0.982576517659574 -0.97743771106383 -0.992981020638298 -0.992277469787234
11 "WALKING" 0.27182189220339 -0.0166475833050847 -0.106096304576271 -0.42284207338983 -0.0522120752949153 -0.530626310508475 0.946468451694915 -0.212045869830508 0.13405321620339 -0.981101014745763 -0.966240555084746 -0.960852683220339 0.0829709321694915 0.0127682472474576 -0.0133648279711864 -0.428516343559322 -0.181419230932203 -0.720654728813559 -0.0426928988508475 -0.0705104988813559 0.084374449025322 -0.59634693 -0.499625286440678 -0.434178203220339 -0.0918204200220339 -0.0514172558644068 -0.0342677451864407 -0.541616396949153 -0.737993755762712 -0.55107994220339 -0.288323471355932 -0.487735914067797 -0.288323471355932 -0.487735914067797 -0.40233320220339 -0.403141285084746 -0.421801673898305 -0.558362784237288 -0.630732704237288 -0.753671414237288 -0.396533734067797 -0.0830478437745763 -0.616402909152542 -0.433703309661017 -0.0966068288983051 -0.523093393728814 -0.453265270169492 -0.241801726016949 -0.692593872881356 -0.453943039830508 -0.170177405137288 -0.747564612711864 -0.514753305254237 -0.593107398135593 -0.398293334915254 -0.623150270677966 -0.453663183220339 -0.498554637966102 -0.458514062881356 -0.584455993728814 -0.395116133898305 -0.41744681440678 -0.610222628813559 -0.599745438474576 -0.751914457966102 -0.77357406440678
11 "WALKING_DOWNSTAIRS" 0.291605632391304 -0.0178097719086957 -0.111070150065217 0.142456559065217 0.0708122726086956 -0.324026938043478 0.941746407173913 -0.200321941956522 0.132371685543478 -0.954497497826087 -0.926310471304348 -0.925814906521739 0.0897168657608696 0.0252274200434783 -0.0225208912478261 -0.0834212663695652 -0.126816662369565 -0.579710481086957 -0.125068699478261 -0.0262775341086957 0.0575244569347826 -0.374069023058696 -0.495911720434783 -0.318959592826087 -0.0220916269347826 -0.0520272994304348 -0.0373048399782609 -0.534374949782609 -0.684593316956522 -0.480559152608696 0.12622765673913 0.0507743652630435 0.12622765673913 0.0507743652630435 -0.198206140152174 -0.127017224043478 -0.197883361630435 -0.339349830652174 -0.599294760217391 -0.677750589565217 0.0351937227543478 0.0247508134673913 -0.377624755 0.179906765913043 0.0262777180869565 -0.348626580434783 -0.120463004754348 -0.177479239891304 -0.530225529565217 -0.128341631358696 -0.130443828956522 -0.628902743043478 -0.318777013673913 -0.528254523695652 -0.273459112608696 -0.397722757717391 -0.481127494130435 -0.397220473478261 0.0902807586195652 -0.13712306276087 -0.0974549954913043 -0.173661754152174 -0.456170109347826 -0.380559426186957 -0.668340527608696 -0.714229670434783
11 "WALKING_UPSTAIRS" 0.263775858425926 -0.0303157821018519 -0.106797215685185 -0.238802959203704 -0.103167502390741 -0.203369399 0.892626156296296 -0.343576925555556 0.146633745796296 -0.953463105555556 -0.924360834444445 -0.906933171111111 0.0968561683907407 -0.0132625294240741 -0.0151463895351852 -0.452961683888889 -0.428119231111111 -0.785359166296296 -0.0820909707259259 -0.0566928799444444 0.0638054381 -0.501331631481482 -0.28204453962963 -0.694658851851852 -0.0645245415685185 -0.0719834683685185 -0.0460761495333333 -0.660431335185185 -0.809459437407407 -0.777173387222222 -0.132594623592593 -0.289592146851852 -0.132594623592593 -0.289592146851852 -0.509587701111111 -0.490485807222222 -0.255048336759259 -0.377909863148148 -0.757314814074074 -0.80112704 -0.355348902407407 -0.254645207685185 -0.551742082777778 -0.198733655314815 -0.088504814537037 -0.113701770888889 -0.495927371296296 -0.455317917407407 -0.765387906481481 -0.45825502037037 -0.437276327407407 -0.803845085740741 -0.471782782037037 -0.581167153703704 -0.674671877222222 -0.517811644444444 -0.153787851185185 -0.729928728518519 -0.336061026851852 -0.376027878888889 -0.475928500925926 -0.513703461111111 -0.550099658888889 -0.381223383333333 -0.795986112777778 -0.822428719814815
12 "LAYING" 0.260113433166667 -0.0175203916433333 -0.108160125 -0.955318680333333 -0.949072010166667 -0.9483338435 -0.3785920643 0.803378834166667 0.275043198233333 -0.936458308 -0.974396493 -0.959643955833333 0.0854295393666667 0.007744082965 -0.00437148372066667 -0.969276283666667 -0.9626395285 -0.970629309 -0.014654680555 -0.0835537350166667 0.145191848 -0.966090742666667 -0.9538738925 -0.950157443 -0.0990402290833333 -0.0410675311333333 -0.0678909001983333 -0.967198202333333 -0.965900370166667 -0.969953929166667 -0.948204677 -0.9365426865 -0.948204677 -0.9365426865 -0.969843833833333 -0.962580915333333 -0.9308405935 -0.935725715333333 -0.97106777 -0.9620120185 -0.956248488833333 -0.951265971666667 -0.9547248025 -0.955207643 -0.950640040166667 -0.9483808335 -0.968742757333333 -0.963223332666667 -0.967149695833333 -0.972820010333333 -0.964703656333333 -0.972713844166667 -0.956653888166667 -0.952561720666667 -0.945673242666667 -0.969254585 -0.955343674666667 -0.9564243825 -0.943867439733333 -0.942133255166667 -0.962448419333333 -0.961653003666667 -0.945497022333333 -0.940373829 -0.9639496065 -0.9619116125
